id,review,auxiliary_sentence,label
1286,1. 服務人員非常細心、貼心、熱心，從門口開始就倍感賓至如歸。,設施,0
1287,老闆娘很親切大方,服務,1
1287,老闆娘很親切大方,位置,0
1287,老闆娘很親切大方,性價比,0
1287,老闆娘很親切大方,乾淨,0
1287,老闆娘很親切大方,客房,0
1287,老闆娘很親切大方,設施,0
1288,"休閒渡假的好地方,有民宿,蛋捲製作,臉譜彩繪",服務,0
1288,"休閒渡假的好地方,有民宿,蛋捲製作,臉譜彩繪",位置,0
1288,"休閒渡假的好地方,有民宿,蛋捲製作,臉譜彩繪",性價比,0
1288,"休閒渡假的好地方,有民宿,蛋捲製作,臉譜彩繪",乾淨,0
1288,"休閒渡假的好地方,有民宿,蛋捲製作,臉譜彩繪",客房,0
1288,"休閒渡假的好地方,有民宿,蛋捲製作,臉譜彩繪",設施,1
1290,早餐很豐盛、房間很乾淨清爽,服務,1
1290,早餐很豐盛、房間很乾淨清爽,位置,0
1290,早餐很豐盛、房間很乾淨清爽,性價比,0
1290,早餐很豐盛、房間很乾淨清爽,乾淨,1
1290,早餐很豐盛、房間很乾淨清爽,客房,1
1290,早餐很豐盛、房間很乾淨清爽,設施,0
1291,後來先生去停車，櫃檯人員在櫃檯摸了半天，提醒之後才肯給鑰匙跟早餐券。,服務,2
1291,後來先生去停車，櫃檯人員在櫃檯摸了半天，提醒之後才肯給鑰匙跟早餐券。,位置,0
1291,後來先生去停車，櫃檯人員在櫃檯摸了半天，提醒之後才肯給鑰匙跟早餐券。,性價比,0
1291,後來先生去停車，櫃檯人員在櫃檯摸了半天，提醒之後才肯給鑰匙跟早餐券。,乾淨,0
1291,後來先生去停車，櫃檯人員在櫃檯摸了半天，提醒之後才肯給鑰匙跟早餐券。,客房,0
1291,後來先生去停車，櫃檯人員在櫃檯摸了半天，提醒之後才肯給鑰匙跟早餐券。,設施,0
1292,"環境非常棒,毛小孩玩的很開心, 老闆夫妻用心經營 早餐親自料理供應",服務,1
1292,"環境非常棒,毛小孩玩的很開心, 老闆夫妻用心經營 早餐親自料理供應",位置,1
1292,"環境非常棒,毛小孩玩的很開心, 老闆夫妻用心經營 早餐親自料理供應",性價比,0
1292,"環境非常棒,毛小孩玩的很開心, 老闆夫妻用心經營 早餐親自料理供應",乾淨,0
1292,"環境非常棒,毛小孩玩的很開心, 老闆夫妻用心經營 早餐親自料理供應",客房,0
1292,"環境非常棒,毛小孩玩的很開心, 老闆夫妻用心經營 早餐親自料理供應",設施,0
1293,很大很乾淨的房間，老闆夫婦全家人都很熱情，體會和民宿主人一起生活的方式,服務,1
1293,很大很乾淨的房間，老闆夫婦全家人都很熱情，體會和民宿主人一起生活的方式,位置,0
1293,很大很乾淨的房間，老闆夫婦全家人都很熱情，體會和民宿主人一起生活的方式,性價比,0
1293,很大很乾淨的房間，老闆夫婦全家人都很熱情，體會和民宿主人一起生活的方式,乾淨,1
1293,很大很乾淨的房間，老闆夫婦全家人都很熱情，體會和民宿主人一起生活的方式,客房,1
1293,很大很乾淨的房間，老闆夫婦全家人都很熱情，體會和民宿主人一起生活的方式,設施,0
1294,飯店位置方便，樓下就是奕順軒跟伴手禮店，附近也有小吃和便利商店。,服務,0
1294,飯店位置方便，樓下就是奕順軒跟伴手禮店，附近也有小吃和便利商店。,位置,1
1294,飯店位置方便，樓下就是奕順軒跟伴手禮店，附近也有小吃和便利商店。,性價比,0
1294,飯店位置方便，樓下就是奕順軒跟伴手禮店，附近也有小吃和便利商店。,乾淨,0
1294,飯店位置方便，樓下就是奕順軒跟伴手禮店，附近也有小吃和便利商店。,客房,0
1294,飯店位置方便，樓下就是奕順軒跟伴手禮店，附近也有小吃和便利商店。,設施,0
1295,2年多前就曾住過，房間非常非常大又乾淨，感謝準備澡盆讓嬰洗澡，真的有回到家感覺，公共區域也有飲水機跟冰箱，空調使用大金變頻新型冷氣，CP值非常高,服務,0
1295,2年多前就曾住過，房間非常非常大又乾淨，感謝準備澡盆讓嬰洗澡，真的有回到家感覺，公共區域也有飲水機跟冰箱，空調使用大金變頻新型冷氣，CP值非常高,位置,0
1295,2年多前就曾住過，房間非常非常大又乾淨，感謝準備澡盆讓嬰洗澡，真的有回到家感覺，公共區域也有飲水機跟冰箱，空調使用大金變頻新型冷氣，CP值非常高,性價比,1
1295,2年多前就曾住過，房間非常非常大又乾淨，感謝準備澡盆讓嬰洗澡，真的有回到家感覺，公共區域也有飲水機跟冰箱，空調使用大金變頻新型冷氣，CP值非常高,乾淨,1
1295,2年多前就曾住過，房間非常非常大又乾淨，感謝準備澡盆讓嬰洗澡，真的有回到家感覺，公共區域也有飲水機跟冰箱，空調使用大金變頻新型冷氣，CP值非常高,客房,1
1295,2年多前就曾住過，房間非常非常大又乾淨，感謝準備澡盆讓嬰洗澡，真的有回到家感覺，公共區域也有飲水機跟冰箱，空調使用大金變頻新型冷氣，CP值非常高,設施,1
1296,位置好找，整體都很不錯,服務,0
1296,位置好找，整體都很不錯,位置,1
1296,位置好找，整體都很不錯,性價比,0
1296,位置好找，整體都很不錯,乾淨,0
1296,位置好找，整體都很不錯,客房,0
1296,位置好找，整體都很不錯,設施,0
1298,民宿老闆及老闆娘都很熱情,服務,1
1298,民宿老闆及老闆娘都很熱情,位置,0
1298,民宿老闆及老闆娘都很熱情,性價比,0
1298,民宿老闆及老闆娘都很熱情,乾淨,0
1298,民宿老闆及老闆娘都很熱情,客房,0
1298,民宿老闆及老闆娘都很熱情,設施,0
1299,住雙人房、2人帶4歲小孩、空間蠻大的,服務,0
1299,住雙人房、2人帶4歲小孩、空間蠻大的,位置,0
1299,住雙人房、2人帶4歲小孩、空間蠻大的,性價比,0
1299,住雙人房、2人帶4歲小孩、空間蠻大的,乾淨,0
1299,住雙人房、2人帶4歲小孩、空間蠻大的,客房,1
1299,住雙人房、2人帶4歲小孩、空間蠻大的,設施,0
1300,入住花蓮，不論是去夜市或逛街，地點蠻適宜！！,服務,0
1300,入住花蓮，不論是去夜市或逛街，地點蠻適宜！！,位置,1
1300,入住花蓮，不論是去夜市或逛街，地點蠻適宜！！,性價比,0
1300,入住花蓮，不論是去夜市或逛街，地點蠻適宜！！,乾淨,0
1300,入住花蓮，不論是去夜市或逛街，地點蠻適宜！！,客房,0
1300,入住花蓮，不論是去夜市或逛街，地點蠻適宜！！,設施,0
1301,住宿地點在美麗島捷運站1號出口處，一出去就看到，紅線橘線交會站，離高雄火車站一站，去不同景點都很方便。交誼廳寬敞明亮舒適，廚房也很寬敞有提供鍋具，附近吃東西很方便，隔壁有汕頭火鍋店，宵夜有4號出口昭和大眾酒場，附近烤吐司店，老江紅茶牛奶(24小時)，有三種尺寸拖鞋，穿過的拖鞋會消毒，提供浴巾在櫃檯，自由領取。,服務,0
1301,住宿地點在美麗島捷運站1號出口處，一出去就看到，紅線橘線交會站，離高雄火車站一站，去不同景點都很方便。交誼廳寬敞明亮舒適，廚房也很寬敞有提供鍋具，附近吃東西很方便，隔壁有汕頭火鍋店，宵夜有4號出口昭和大眾酒場，附近烤吐司店，老江紅茶牛奶(24小時)，有三種尺寸拖鞋，穿過的拖鞋會消毒，提供浴巾在櫃檯，自由領取。,位置,1
1301,住宿地點在美麗島捷運站1號出口處，一出去就看到，紅線橘線交會站，離高雄火車站一站，去不同景點都很方便。交誼廳寬敞明亮舒適，廚房也很寬敞有提供鍋具，附近吃東西很方便，隔壁有汕頭火鍋店，宵夜有4號出口昭和大眾酒場，附近烤吐司店，老江紅茶牛奶(24小時)，有三種尺寸拖鞋，穿過的拖鞋會消毒，提供浴巾在櫃檯，自由領取。,性價比,0
1301,住宿地點在美麗島捷運站1號出口處，一出去就看到，紅線橘線交會站，離高雄火車站一站，去不同景點都很方便。交誼廳寬敞明亮舒適，廚房也很寬敞有提供鍋具，附近吃東西很方便，隔壁有汕頭火鍋店，宵夜有4號出口昭和大眾酒場，附近烤吐司店，老江紅茶牛奶(24小時)，有三種尺寸拖鞋，穿過的拖鞋會消毒，提供浴巾在櫃檯，自由領取。,乾淨,0
1301,住宿地點在美麗島捷運站1號出口處，一出去就看到，紅線橘線交會站，離高雄火車站一站，去不同景點都很方便。交誼廳寬敞明亮舒適，廚房也很寬敞有提供鍋具，附近吃東西很方便，隔壁有汕頭火鍋店，宵夜有4號出口昭和大眾酒場，附近烤吐司店，老江紅茶牛奶(24小時)，有三種尺寸拖鞋，穿過的拖鞋會消毒，提供浴巾在櫃檯，自由領取。,客房,0
1301,住宿地點在美麗島捷運站1號出口處，一出去就看到，紅線橘線交會站，離高雄火車站一站，去不同景點都很方便。交誼廳寬敞明亮舒適，廚房也很寬敞有提供鍋具，附近吃東西很方便，隔壁有汕頭火鍋店，宵夜有4號出口昭和大眾酒場，附近烤吐司店，老江紅茶牛奶(24小時)，有三種尺寸拖鞋，穿過的拖鞋會消毒，提供浴巾在櫃檯，自由領取。,設施,1
1302,1.人員真的很客氣，非常客氣。,服務,1
1302,1.人員真的很客氣，非常客氣。,位置,0
1302,1.人員真的很客氣，非常客氣。,性價比,0
1302,1.人員真的很客氣，非常客氣。,乾淨,0
1302,1.人員真的很客氣，非常客氣。,客房,0
1302,1.人員真的很客氣，非常客氣。,設施,0
1303,早餐超級豐盛好吃！！,服務,1
1303,早餐超級豐盛好吃！！,位置,0
1303,早餐超級豐盛好吃！！,性價比,0
1303,早餐超級豐盛好吃！！,乾淨,0
1303,早餐超級豐盛好吃！！,客房,0
1303,早餐超級豐盛好吃！！,設施,0
1305,早餐份量多,服務,1
1305,早餐份量多,位置,0
1305,早餐份量多,性價比,0
1305,早餐份量多,乾淨,0
1305,早餐份量多,客房,0
1305,早餐份量多,設施,0
1307,人員的服務力親民~態度很好,服務,1
1307,人員的服務力親民~態度很好,位置,0
1307,人員的服務力親民~態度很好,性價比,0
1307,人員的服務力親民~態度很好,乾淨,0
1307,人員的服務力親民~態度很好,客房,0
1307,人員的服務力親民~態度很好,設施,0
1308,床單有黑色污漬,服務,0
1308,床單有黑色污漬,位置,0
1308,床單有黑色污漬,性價比,0
1308,床單有黑色污漬,乾淨,2
1308,床單有黑色污漬,客房,2
1308,床單有黑色污漬,設施,0
1309,床：上舖樓梯不好攀爬，有點危險；床的噪音聲響蠻大的，些微動作都嘎嘎響；床墊部分過軟，睡得全身痠痛。,服務,0
1309,床：上舖樓梯不好攀爬，有點危險；床的噪音聲響蠻大的，些微動作都嘎嘎響；床墊部分過軟，睡得全身痠痛。,位置,0
1309,床：上舖樓梯不好攀爬，有點危險；床的噪音聲響蠻大的，些微動作都嘎嘎響；床墊部分過軟，睡得全身痠痛。,性價比,0
1309,床：上舖樓梯不好攀爬，有點危險；床的噪音聲響蠻大的，些微動作都嘎嘎響；床墊部分過軟，睡得全身痠痛。,乾淨,0
1309,床：上舖樓梯不好攀爬，有點危險；床的噪音聲響蠻大的，些微動作都嘎嘎響；床墊部分過軟，睡得全身痠痛。,客房,2
1309,床：上舖樓梯不好攀爬，有點危險；床的噪音聲響蠻大的，些微動作都嘎嘎響；床墊部分過軟，睡得全身痠痛。,設施,0
1310,地點很好，很方便，鄰近商圈和夜市,服務,0
1310,地點很好，很方便，鄰近商圈和夜市,位置,1
1310,地點很好，很方便，鄰近商圈和夜市,性價比,0
1310,地點很好，很方便，鄰近商圈和夜市,乾淨,0
1310,地點很好，很方便，鄰近商圈和夜市,客房,0
1310,地點很好，很方便，鄰近商圈和夜市,設施,0
1311,沒有電梯，房間在5樓提行李爬的滿累的，然後第四台除了3台只剩購物台可以看，連新聞台都沒有！,服務,0
1311,沒有電梯，房間在5樓提行李爬的滿累的，然後第四台除了3台只剩購物台可以看，連新聞台都沒有！,位置,0
1311,沒有電梯，房間在5樓提行李爬的滿累的，然後第四台除了3台只剩購物台可以看，連新聞台都沒有！,性價比,0
1311,沒有電梯，房間在5樓提行李爬的滿累的，然後第四台除了3台只剩購物台可以看，連新聞台都沒有！,乾淨,0
1311,沒有電梯，房間在5樓提行李爬的滿累的，然後第四台除了3台只剩購物台可以看，連新聞台都沒有！,客房,2
1311,沒有電梯，房間在5樓提行李爬的滿累的，然後第四台除了3台只剩購物台可以看，連新聞台都沒有！,設施,2
1313,1.民宿主人接待非常的親切,服務,1
1313,1.民宿主人接待非常的親切,位置,0
1313,1.民宿主人接待非常的親切,性價比,0
1313,1.民宿主人接待非常的親切,乾淨,0
1313,1.民宿主人接待非常的親切,客房,0
1313,1.民宿主人接待非常的親切,設施,0
1314,地板髒 有蜘蛛,服務,0
1314,地板髒 有蜘蛛,位置,0
1314,地板髒 有蜘蛛,性價比,0
1314,地板髒 有蜘蛛,乾淨,2
1314,地板髒 有蜘蛛,客房,2
1314,地板髒 有蜘蛛,設施,0
1316,房卡居然插著會沒冷氣！拔掉才有！空調也無法調整。整個晚上悶死了！連風都沒有的那種～後來直接拔掉房卡才睡得著！想打給客服人員反應也沒接！ 美中不足冷氣這點，但也是這點影響到整體體驗很差！,服務,2
1316,房卡居然插著會沒冷氣！拔掉才有！空調也無法調整。整個晚上悶死了！連風都沒有的那種～後來直接拔掉房卡才睡得著！想打給客服人員反應也沒接！ 美中不足冷氣這點，但也是這點影響到整體體驗很差！,位置,0
1316,房卡居然插著會沒冷氣！拔掉才有！空調也無法調整。整個晚上悶死了！連風都沒有的那種～後來直接拔掉房卡才睡得著！想打給客服人員反應也沒接！ 美中不足冷氣這點，但也是這點影響到整體體驗很差！,性價比,0
1316,房卡居然插著會沒冷氣！拔掉才有！空調也無法調整。整個晚上悶死了！連風都沒有的那種～後來直接拔掉房卡才睡得著！想打給客服人員反應也沒接！ 美中不足冷氣這點，但也是這點影響到整體體驗很差！,乾淨,0
1316,房卡居然插著會沒冷氣！拔掉才有！空調也無法調整。整個晚上悶死了！連風都沒有的那種～後來直接拔掉房卡才睡得著！想打給客服人員反應也沒接！ 美中不足冷氣這點，但也是這點影響到整體體驗很差！,客房,2
1316,房卡居然插著會沒冷氣！拔掉才有！空調也無法調整。整個晚上悶死了！連風都沒有的那種～後來直接拔掉房卡才睡得著！想打給客服人員反應也沒接！ 美中不足冷氣這點，但也是這點影響到整體體驗很差！,設施,0
1317,cp值很高，全家人都很喜歡，房間溫馨又舒適,服務,0
1317,cp值很高，全家人都很喜歡，房間溫馨又舒適,位置,0
1317,cp值很高，全家人都很喜歡，房間溫馨又舒適,性價比,1
1317,cp值很高，全家人都很喜歡，房間溫馨又舒適,乾淨,0
1317,cp值很高，全家人都很喜歡，房間溫馨又舒適,客房,1
1317,cp值很高，全家人都很喜歡，房間溫馨又舒適,設施,0
1318,因為疫情關係早餐改為套餐形式，但是飯是冷的,服務,2
1318,因為疫情關係早餐改為套餐形式，但是飯是冷的,位置,0
1318,因為疫情關係早餐改為套餐形式，但是飯是冷的,性價比,0
1318,因為疫情關係早餐改為套餐形式，但是飯是冷的,乾淨,0
1318,因為疫情關係早餐改為套餐形式，但是飯是冷的,客房,0
1318,因為疫情關係早餐改為套餐形式，但是飯是冷的,設施,0
1322,小小缺點是浴缸有點難跨、又滑，旁邊的邊邊有點尖容易撞到。遙控器是連在固定位置有點不方便,服務,0
1322,小小缺點是浴缸有點難跨、又滑，旁邊的邊邊有點尖容易撞到。遙控器是連在固定位置有點不方便,位置,0
1322,小小缺點是浴缸有點難跨、又滑，旁邊的邊邊有點尖容易撞到。遙控器是連在固定位置有點不方便,性價比,0
1322,小小缺點是浴缸有點難跨、又滑，旁邊的邊邊有點尖容易撞到。遙控器是連在固定位置有點不方便,乾淨,0
1322,小小缺點是浴缸有點難跨、又滑，旁邊的邊邊有點尖容易撞到。遙控器是連在固定位置有點不方便,客房,2
1322,小小缺點是浴缸有點難跨、又滑，旁邊的邊邊有點尖容易撞到。遙控器是連在固定位置有點不方便,設施,0
1324,地點很方便，附近也有好吃的店,服務,0
1324,地點很方便，附近也有好吃的店,位置,1
1324,地點很方便，附近也有好吃的店,性價比,0
1324,地點很方便，附近也有好吃的店,乾淨,0
1324,地點很方便，附近也有好吃的店,客房,0
1324,地點很方便，附近也有好吃的店,設施,0
1325,住宿離火車站約走路15分鐘，很貼心地附上手繪的地圖，小幫手也很用心介紹美食跟景點，整體感覺很溫馨。,服務,0
1325,住宿離火車站約走路15分鐘，很貼心地附上手繪的地圖，小幫手也很用心介紹美食跟景點，整體感覺很溫馨。,位置,1
1325,住宿離火車站約走路15分鐘，很貼心地附上手繪的地圖，小幫手也很用心介紹美食跟景點，整體感覺很溫馨。,性價比,0
1325,住宿離火車站約走路15分鐘，很貼心地附上手繪的地圖，小幫手也很用心介紹美食跟景點，整體感覺很溫馨。,乾淨,0
1325,住宿離火車站約走路15分鐘，很貼心地附上手繪的地圖，小幫手也很用心介紹美食跟景點，整體感覺很溫馨。,客房,0
1325,住宿離火車站約走路15分鐘，很貼心地附上手繪的地圖，小幫手也很用心介紹美食跟景點，整體感覺很溫馨。,設施,0
1333,住宿地點距離三多商圈很近，旁邊也有公車可以搭，只不過公車的班距很久，如果沒有其他交通工具的話，捷運是最適合的了。裡面的通風設備良好，內部裝潢也很乾淨，設備很齊全，有桌子可以讀書、有電視可以看、有茶可以泡來喝。如果要喝多一點水的話，除了桌上的兩瓶寶特瓶裝的水以外，10點之前到12樓辦理入住的地方即可裝水。,服務,0
1333,住宿地點距離三多商圈很近，旁邊也有公車可以搭，只不過公車的班距很久，如果沒有其他交通工具的話，捷運是最適合的了。裡面的通風設備良好，內部裝潢也很乾淨，設備很齊全，有桌子可以讀書、有電視可以看、有茶可以泡來喝。如果要喝多一點水的話，除了桌上的兩瓶寶特瓶裝的水以外，10點之前到12樓辦理入住的地方即可裝水。,位置,1
1333,住宿地點距離三多商圈很近，旁邊也有公車可以搭，只不過公車的班距很久，如果沒有其他交通工具的話，捷運是最適合的了。裡面的通風設備良好，內部裝潢也很乾淨，設備很齊全，有桌子可以讀書、有電視可以看、有茶可以泡來喝。如果要喝多一點水的話，除了桌上的兩瓶寶特瓶裝的水以外，10點之前到12樓辦理入住的地方即可裝水。,性價比,0
1333,住宿地點距離三多商圈很近，旁邊也有公車可以搭，只不過公車的班距很久，如果沒有其他交通工具的話，捷運是最適合的了。裡面的通風設備良好，內部裝潢也很乾淨，設備很齊全，有桌子可以讀書、有電視可以看、有茶可以泡來喝。如果要喝多一點水的話，除了桌上的兩瓶寶特瓶裝的水以外，10點之前到12樓辦理入住的地方即可裝水。,乾淨,0
1333,住宿地點距離三多商圈很近，旁邊也有公車可以搭，只不過公車的班距很久，如果沒有其他交通工具的話，捷運是最適合的了。裡面的通風設備良好，內部裝潢也很乾淨，設備很齊全，有桌子可以讀書、有電視可以看、有茶可以泡來喝。如果要喝多一點水的話，除了桌上的兩瓶寶特瓶裝的水以外，10點之前到12樓辦理入住的地方即可裝水。,客房,1
1333,住宿地點距離三多商圈很近，旁邊也有公車可以搭，只不過公車的班距很久，如果沒有其他交通工具的話，捷運是最適合的了。裡面的通風設備良好，內部裝潢也很乾淨，設備很齊全，有桌子可以讀書、有電視可以看、有茶可以泡來喝。如果要喝多一點水的話，除了桌上的兩瓶寶特瓶裝的水以外，10點之前到12樓辦理入住的地方即可裝水。,設施,1
1334,交通很方便,服務,0
1334,交通很方便,位置,1
1334,交通很方便,性價比,0
1334,交通很方便,乾淨,0
1334,交通很方便,客房,0
1334,交通很方便,設施,0
1335,床真的沒有很好睡，睡一晚起來腰痠背痛啊～～～,服務,0
1335,床真的沒有很好睡，睡一晚起來腰痠背痛啊～～～,位置,0
1335,床真的沒有很好睡，睡一晚起來腰痠背痛啊～～～,性價比,0
1335,床真的沒有很好睡，睡一晚起來腰痠背痛啊～～～,乾淨,0
1335,床真的沒有很好睡，睡一晚起來腰痠背痛啊～～～,客房,2
1335,床真的沒有很好睡，睡一晚起來腰痠背痛啊～～～,設施,0
1337,老闆娘很用心安排行程，和家人開心渡假，很棒的回憶！,服務,1
1337,老闆娘很用心安排行程，和家人開心渡假，很棒的回憶！,位置,0
1337,老闆娘很用心安排行程，和家人開心渡假，很棒的回憶！,性價比,0
1337,老闆娘很用心安排行程，和家人開心渡假，很棒的回憶！,乾淨,0
1337,老闆娘很用心安排行程，和家人開心渡假，很棒的回憶！,客房,0
1337,老闆娘很用心安排行程，和家人開心渡假，很棒的回憶！,設施,0
1339,親近自然純生態庄園，您想像不到的秘境，老闆超貼心，會細心介紹各種植物動物。,服務,1
1339,親近自然純生態庄園，您想像不到的秘境，老闆超貼心，會細心介紹各種植物動物。,位置,1
1339,親近自然純生態庄園，您想像不到的秘境，老闆超貼心，會細心介紹各種植物動物。,性價比,0
1339,親近自然純生態庄園，您想像不到的秘境，老闆超貼心，會細心介紹各種植物動物。,乾淨,0
1339,親近自然純生態庄園，您想像不到的秘境，老闆超貼心，會細心介紹各種植物動物。,客房,0
1339,親近自然純生態庄園，您想像不到的秘境，老闆超貼心，會細心介紹各種植物動物。,設施,0
1340,地點佳.價格親民 背包客房空間窄,服務,0
1340,地點佳.價格親民 背包客房空間窄,位置,1
1340,地點佳.價格親民 背包客房空間窄,性價比,1
1340,地點佳.價格親民 背包客房空間窄,乾淨,0
1340,地點佳.價格親民 背包客房空間窄,客房,2
1340,地點佳.價格親民 背包客房空間窄,設施,0
1341,老闆親切人情味很重 硬體設施普通但已經不錯了 早餐很有媽媽古早味,服務,1
1341,老闆親切人情味很重 硬體設施普通但已經不錯了 早餐很有媽媽古早味,位置,0
1341,老闆親切人情味很重 硬體設施普通但已經不錯了 早餐很有媽媽古早味,性價比,0
1341,老闆親切人情味很重 硬體設施普通但已經不錯了 早餐很有媽媽古早味,乾淨,0
1341,老闆親切人情味很重 硬體設施普通但已經不錯了 早餐很有媽媽古早味,客房,1
1341,老闆親切人情味很重 硬體設施普通但已經不錯了 早餐很有媽媽古早味,設施,0
1343,床不好睡，低樓層會有車聲,服務,0
1343,床不好睡，低樓層會有車聲,位置,0
1343,床不好睡，低樓層會有車聲,性價比,0
1343,床不好睡，低樓層會有車聲,乾淨,0
1343,床不好睡，低樓層會有車聲,客房,2
1343,床不好睡，低樓層會有車聲,設施,0
1344,已經數次入住煙波花蓮館，依舊乾淨舒適,服務,0
1344,已經數次入住煙波花蓮館，依舊乾淨舒適,位置,0
1344,已經數次入住煙波花蓮館，依舊乾淨舒適,性價比,0
1344,已經數次入住煙波花蓮館，依舊乾淨舒適,乾淨,1
1344,已經數次入住煙波花蓮館，依舊乾淨舒適,客房,1
1344,已經數次入住煙波花蓮館，依舊乾淨舒適,設施,0
1347,人房卻只有二付衛浴設備（牙膏、毛巾、杯子）無梳子、無面紙（以浴室捲筒紙代替）,服務,0
1347,人房卻只有二付衛浴設備（牙膏、毛巾、杯子）無梳子、無面紙（以浴室捲筒紙代替）,位置,0
1347,人房卻只有二付衛浴設備（牙膏、毛巾、杯子）無梳子、無面紙（以浴室捲筒紙代替）,性價比,0
1347,人房卻只有二付衛浴設備（牙膏、毛巾、杯子）無梳子、無面紙（以浴室捲筒紙代替）,乾淨,0
1347,人房卻只有二付衛浴設備（牙膏、毛巾、杯子）無梳子、無面紙（以浴室捲筒紙代替）,客房,2
1347,人房卻只有二付衛浴設備（牙膏、毛巾、杯子）無梳子、無面紙（以浴室捲筒紙代替）,設施,0
1348,房間乾淨整潔，老闆服務態度親切，非常值得來這住一晚！！！,服務,1
1348,房間乾淨整潔，老闆服務態度親切，非常值得來這住一晚！！！,位置,0
1348,房間乾淨整潔，老闆服務態度親切，非常值得來這住一晚！！！,性價比,0
1348,房間乾淨整潔，老闆服務態度親切，非常值得來這住一晚！！！,乾淨,1
1348,房間乾淨整潔，老闆服務態度親切，非常值得來這住一晚！！！,客房,1
1348,房間乾淨整潔，老闆服務態度親切，非常值得來這住一晚！！！,設施,0
1349,民宿主人 很熱情,服務,1
1349,民宿主人 很熱情,位置,0
1349,民宿主人 很熱情,性價比,0
1349,民宿主人 很熱情,乾淨,0
1349,民宿主人 很熱情,客房,0
1349,民宿主人 很熱情,設施,0
1350,房間很悶，雖然開冷氣可以解決，但是室外只有10幾度，也只能硬著頭皮開啟，不然很不舒服。,服務,0
1350,房間很悶，雖然開冷氣可以解決，但是室外只有10幾度，也只能硬著頭皮開啟，不然很不舒服。,位置,0
1350,房間很悶，雖然開冷氣可以解決，但是室外只有10幾度，也只能硬著頭皮開啟，不然很不舒服。,性價比,0
1350,房間很悶，雖然開冷氣可以解決，但是室外只有10幾度，也只能硬著頭皮開啟，不然很不舒服。,乾淨,0
1350,房間很悶，雖然開冷氣可以解決，但是室外只有10幾度，也只能硬著頭皮開啟，不然很不舒服。,客房,2
1350,房間很悶，雖然開冷氣可以解決，但是室外只有10幾度，也只能硬著頭皮開啟，不然很不舒服。,設施,0
1352,地理位置不錯，沐浴乳洗髮精好用。,服務,0
1352,地理位置不錯，沐浴乳洗髮精好用。,位置,1
1352,地理位置不錯，沐浴乳洗髮精好用。,性價比,0
1352,地理位置不錯，沐浴乳洗髮精好用。,乾淨,0
1352,地理位置不錯，沐浴乳洗髮精好用。,客房,1
1352,地理位置不錯，沐浴乳洗髮精好用。,設施,0
1353,地點超級好，早餐豐富， 服務人員很有禮貌。,服務,1
1353,地點超級好，早餐豐富， 服務人員很有禮貌。,位置,1
1353,地點超級好，早餐豐富， 服務人員很有禮貌。,性價比,0
1353,地點超級好，早餐豐富， 服務人員很有禮貌。,乾淨,0
1353,地點超級好，早餐豐富， 服務人員很有禮貌。,客房,0
1353,地點超級好，早餐豐富， 服務人員很有禮貌。,設施,0
1354,位置的確不錯,服務,0
1354,位置的確不錯,位置,1
1354,位置的確不錯,性價比,0
1354,位置的確不錯,乾淨,0
1354,位置的確不錯,客房,0
1354,位置的確不錯,設施,0
1355,一大床很舒服，家人很滿意。,服務,0
1355,一大床很舒服，家人很滿意。,位置,0
1355,一大床很舒服，家人很滿意。,性價比,0
1355,一大床很舒服，家人很滿意。,乾淨,0
1355,一大床很舒服，家人很滿意。,客房,1
1355,一大床很舒服，家人很滿意。,設施,0
1356,老闆人很好，親切大方。,服務,1
1356,老闆人很好，親切大方。,位置,0
1356,老闆人很好，親切大方。,性價比,0
1356,老闆人很好，親切大方。,乾淨,0
1356,老闆人很好，親切大方。,客房,0
1356,老闆人很好，親切大方。,設施,0
1357,老闆娘親切，CP 值高,服務,1
1357,老闆娘親切，CP 值高,位置,0
1357,老闆娘親切，CP 值高,性價比,1
1357,老闆娘親切，CP 值高,乾淨,0
1357,老闆娘親切，CP 值高,客房,0
1357,老闆娘親切，CP 值高,設施,0
1359,老闆娘人很好，飯店位置也超棒,服務,1
1359,老闆娘人很好，飯店位置也超棒,位置,1
1359,老闆娘人很好，飯店位置也超棒,性價比,0
1359,老闆娘人很好，飯店位置也超棒,乾淨,0
1359,老闆娘人很好，飯店位置也超棒,客房,0
1359,老闆娘人很好，飯店位置也超棒,設施,0
1361,山景房確實能從窗戶看到遠處山景，可惜並無特色，且隔壁天台也近在呎尺。,服務,0
1361,山景房確實能從窗戶看到遠處山景，可惜並無特色，且隔壁天台也近在呎尺。,位置,0
1361,山景房確實能從窗戶看到遠處山景，可惜並無特色，且隔壁天台也近在呎尺。,性價比,0
1361,山景房確實能從窗戶看到遠處山景，可惜並無特色，且隔壁天台也近在呎尺。,乾淨,0
1361,山景房確實能從窗戶看到遠處山景，可惜並無特色，且隔壁天台也近在呎尺。,客房,2
1361,山景房確實能從窗戶看到遠處山景，可惜並無特色，且隔壁天台也近在呎尺。,設施,0
1363,我喜欢房间的格局~房间很舒服床很好睡浴室也很大,服務,0
1363,我喜欢房间的格局~房间很舒服床很好睡浴室也很大,位置,0
1363,我喜欢房间的格局~房间很舒服床很好睡浴室也很大,性價比,0
1363,我喜欢房间的格局~房间很舒服床很好睡浴室也很大,乾淨,0
1363,我喜欢房间的格局~房间很舒服床很好睡浴室也很大,客房,1
